Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,job_simplified,seniority,Min Salary,Max Salary,Average Salary,Python_yn,Spark,AWS_yn,Excel_yn,Tableau_yn,SQL_yn,Rating Category,job_state,same_state,Age
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,machine learning engineer,Senior/Principal,81000,167000,124000.0,0,0,0,0,0,0,Low Rating, PA,1,39
4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 to 500 employees,Company - Private,Consulting,Business Services,$50 to $100 million (USD),data scientist,Senior/Principal,97000,160000,128500.0,1,0,1,1,1,1,High Rating, IL,1,15
3.7,Vail Health,"Vail, CO","Vail, CO",501 to 1000 employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,49920,81120,65520.0,0,0,0,0,0,0,Medium Rating, CO,1,57
3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),other analytics,Senior/Principal,42000,86000,64000.0,0,0,0,0,1,1,Medium Rating, CA,1,27
3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",10000+ employees,Company - Private,Gas Stations,Retail,$10+ billion (USD),data engineer,Senior/Principal,69000,127000,98000.0,1,0,0,0,0,1,Medium Rating, TN,1,65
4.2,Nuna,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Entry Level,110000,175000,142500.0,0,0,0,0,0,0,High Rating, CA,1,13
3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,102000,172000,137000.0,1,0,0,0,0,0,Medium Rating, NY,0,110
4.0,Pinnacol Assurance,"Denver, CO","Denver, CO",501 to 1000 employees,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data engineer,Other,74000,124000,99000.0,1,0,1,0,0,1,High Rating, CO,1,108
3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown,software engineer,Other,40000,68000,54000.0,0,0,0,0,0,0,Medium Rating, WI,1,59
4.4,MathWorks,"Natick, MA","Natick, MA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Senior/Principal,108000,171000,139500.0,1,0,0,0,1,1,High Rating, MA,1,39
3.4,MetroStar Systems,"Rockville, MD","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),data engineer,Other,76000,142000,109000.0,0,0,1,0,0,0,Medium Rating, MD,0,24
3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,202000,306000,254000.0,1,0,0,0,0,0,Medium Rating, IL,0,111
2.9,Audentes Therapeutics,"South San Francisco, CA","San Francisco, CA",201 to 500 employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Other,49000,97000,73000.0,0,0,0,0,0,0,Low Rating, CA,0,11
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,49000,113000,81000.0,0,0,0,1,0,0,Low Rating, MD,1,62
3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,43680,70720,57200.0,0,0,0,0,0,0,Medium Rating, DE,0,88
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Other,65000,134000,99500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
3.3,National Interstate,"Richfield, OH","Richfield, OH",501 to 1000 employees,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data analyst,Associate,32000,59000,45500.0,0,0,0,0,0,0,Medium Rating, OH,1,34
4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),data engineer,Senior/Principal,87000,158000,122500.0,1,1,1,0,0,1,High Rating, IN,1,27
3.9,TransUnion,"Chicago, IL","Chicago, IL",5001 to 10000 employees,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),data scientist,Senior/Principal,107000,173000,140000.0,1,0,0,1,0,1,Medium Rating, IL,1,55
3.2,MITRE,"Hampton, VA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Senior/Principal,56000,99000,77500.0,0,0,0,0,0,0,Medium Rating, VA,0,65
3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",1 to 50 employees,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown,other scientist,Other,52000,58240,55120.0,0,0,0,1,0,0,Medium Rating, MA,1,47
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Senior/Principal,80000,155000,117500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),business intelligence,Other,43000,98000,70500.0,0,0,0,0,0,0,Low Rating, CA,1,17
4.8,HOVER,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),other analytics,Senior/Principal,45000,78000,61500.0,0,0,0,1,1,1,High Rating, CA,1,12
2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Associate,44000,96000,70000.0,0,0,0,1,0,0,Low Rating, NY,0,8
2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Senior/Principal,50000,110000,80000.0,0,0,0,1,0,0,Low Rating, GA,0,8
3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Associate,61000,119000,90000.0,0,1,0,1,0,1,Medium Rating, MA,1,35
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,business intelligence,Entry Level,100000,140000,120000.0,0,0,0,1,0,0,No Rating, MA,0,-1
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,other scientist,Entry Level,56000,91000,73500.0,0,0,0,1,0,0,Low Rating, PA,1,39
3.8,Zimmerman Advertising,"Fort Lauderdale, FL","Fort Lauderdale, FL",501 to 1000 employees,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown,data scientist,Other,68000,114000,91000.0,1,0,0,1,1,1,Medium Rating, FL,1,39
5.0,BPA Services,"Washington, DC","Alexandria, VA",Unknown,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Other,150000,160000,155000.0,0,0,1,1,0,0,High Rating, DC,0,-1
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other,Other,101000,158000,129500.0,1,1,1,1,1,1,Medium Rating, MA,0,172
4.0,Pfizer,"New York, NY","New York, NY",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,125000,210000,167500.0,0,0,1,1,0,0,High Rating, NY,1,174
3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, WI",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),data analyst,Other,43000,77000,60000.0,0,0,1,1,0,0,Medium Rating, WI,1,153
3.9,Zest AI,"Burbank, CA","Burbank, CA",51 to 200 employees,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),data scientist,Senior/Principal,139000,221000,180000.0,1,0,0,1,0,1,Medium Rating, CA,1,14
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data analyst,Associate,44000,86000,65000.0,0,0,0,1,0,1,Medium Rating, NY,1,21
4.3,Genesys,"Durham, NC","Daly City, CA",5001 to 10000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data engineer,Senior/Principal,78000,147000,112500.0,1,1,1,0,0,0,High Rating, NC,0,33
1.9,Moda Operandi,"New York, NY","New York, NY",201 to 500 employees,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),data analyst,Senior/Principal,65000,110000,87500.0,1,0,0,1,0,1,Very Low Rating, NY,1,13
3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),other engineer,Other,37000,66000,51500.0,1,0,0,1,0,1,Medium Rating, IN,0,111
4.7,QK,"Clovis, CA","Visalia, CA",51 to 200 employees,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),business intelligence,Associate,38000,64000,51000.0,0,0,0,1,0,0,High Rating, CA,0,51
3.1,Santander,"Boston, MA","Madrid, Spain",10000+ employees,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),data scientist,Associate,43000,82000,62500.0,1,0,0,1,0,1,Medium Rating, MA,0,167
3.4,Tivity Health,"Chandler, AZ","Franklin, TN",501 to 1000 employees,Company - Public,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Senior/Principal,90000,110000,100000.0,0,0,0,0,0,1,Medium Rating, AZ,0,42
4.4,BRMi,"Chantilly, VA","Washington, DC",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown,data engineer,Other,61000,109000,85000.0,1,1,1,0,0,0,High Rating, VA,0,19
3.9,Luminar Technologies,"Orlando, FL","Orlando, FL",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Senior/Principal,93000,151000,122000.0,1,0,1,0,0,0,Medium Rating, FL,1,11
3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, FL",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),other analytics,Other,52000,81000,66500.0,1,0,0,0,1,1,Medium Rating, IL,0,28
4.7,Veterans United Home Loans,"Columbia, MO","Columbia, MO",1001 to 5000 employees,Company - Private,Lending,Finance,Unknown,other,Other,40000,101000,70500.0,0,1,0,1,1,1,High Rating, MO,1,21
4.7,Praetorian,"Austin, TX","Austin, TX",51 to 200 employees,Company - Private,Security Services,Business Services,$10 to $25 million (USD),data engineer,Senior/Principal,97000,180000,138500.0,1,1,0,0,0,1,High Rating, TX,1,13
3.4,PA Consulting,"Boston, MA","London, United Kingdom",1001 to 5000 employees,Company - Private,Consulting,Business Services,$100 to $500 million (USD),data scientist,Senior/Principal,81000,134000,107500.0,0,1,0,1,1,1,Medium Rating, MA,0,80
3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),other scientist,Other,84000,157000,120500.0,0,0,0,0,0,0,Medium Rating, MA,1,15
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,49000,113000,81000.0,0,0,0,0,0,0,Low Rating, MD,1,62
3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),business intelligence,Other,68000,139000,103500.0,0,0,0,0,0,0,Medium Rating, KY,0,148
3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",1001 to 5000 employees,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),data engineer,Senior/Principal,75000,140000,107500.0,0,0,0,0,0,1,Medium Rating, IL,1,18
4.0,Glassdoor,"San Francisco, CA","Mill Valley, CA",1001 to 5000 employees,Company - Private,Internet,Information Technology,Unknown,data engineer,Senior/Principal,121000,203000,162000.0,1,1,1,1,0,0,High Rating, CA,0,16
3.5,Esri,"Redlands, CA","Redlands, CA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Other,52000,85000,68500.0,1,1,0,1,0,0,Medium Rating, CA,1,54
3.4,Assurant,"Westlake, OH","New York, NY",10000+ employees,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),data scientist,Senior/Principal,81000,140000,110500.0,0,0,0,1,0,1,Medium Rating, OH,0,45
3.7,Caterpillar,"Peoria, IL","Deerfield, IL",10000+ employees,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),data scientist,Associate,63000,99000,81000.0,0,0,0,0,1,0,Medium Rating, IL,0,98
4.3,Equity Residential,"Chicago, IL","Chicago, IL",1001 to 5000 employees,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),data scientist,Senior/Principal,110000,150000,130000.0,1,1,0,1,1,1,High Rating, IL,1,30
3.7,F&G,"Des Moines, IA","Des Moines, IA",201 to 500 employees,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Senior/Principal,83000,148000,115500.0,1,0,0,1,1,1,Medium Rating, IA,1,-1
3.8,PNNL,"Richland, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Senior/Principal,60000,101000,80500.0,0,0,0,0,0,0,Medium Rating, WA,1,58
4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,Company - Private,Lending,Finance,$100 to $500 million (USD),data analyst,Other,31000,55000,43000.0,0,0,0,1,1,1,High Rating, IA,1,31
4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, MA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Executive/Director,102000,178000,140000.0,0,0,0,1,0,0,High Rating, MA,1,20
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,other scientist,Senior/Principal,110000,130000,120000.0,0,0,0,0,0,0,No Rating, MA,0,-1
3.0,AmeriHealth Caritas,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),data analyst,Senior/Principal,48000,85000,66500.0,0,0,0,1,1,1,Medium Rating, PA,1,40
4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, CA",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),data engineer,Senior/Principal,66000,123000,94500.0,1,0,1,0,0,0,High Rating, CA,0,17
3.8,PNNL,"Seattle, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Senior/Principal,92000,146000,119000.0,0,0,0,0,0,0,Medium Rating, WA,0,58
3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, CO",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),machine learning engineer,Other,43680,60320,52000.0,0,0,0,0,0,0,Medium Rating, NE,0,27
2.7,FLEETCOR,"Nashville, TN","Peachtree Corners, GA",5001 to 10000 employees,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),data analyst,Senior/Principal,20800,35360,28080.0,0,0,0,1,1,0,Low Rating, TN,0,23
3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,150000,239000,194500.0,1,0,0,0,0,0,Medium Rating, IL,0,111
3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),other scientist,Senior/Principal,52000,91000,71500.0,1,0,1,1,0,1,Medium Rating, TX,1,76
3.7,Applied Research Laboratories,"Austin, TX","Austin, TX",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,data scientist,Other,82000,129000,105500.0,1,0,1,0,0,0,Medium Rating, TX,1,-1
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Senior/Principal,47000,101000,74000.0,0,0,0,1,0,0,Medium Rating, NC,1,148
3.7,Raytheon,"Huntsville, AL","Waltham, MA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data analyst,Associate,49000,76000,62500.0,0,0,0,1,0,0,Medium Rating, AL,0,101
4.3,RTI International,"Durham, NC","Research Triangle Park, NC",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),other scientist,Senior/Principal,43000,88000,65500.0,0,0,0,0,0,0,High Rating, NC,0,65
3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,Company - Private,Advertising & Marketing,Business Services,Unknown,data scientist,Executive/Director,124000,199000,161500.0,1,0,1,1,1,1,Medium Rating, NJ,1,34
2.1,United BioSource,"Blue Bell, PA","Blue Bell, PA",1001 to 5000 employees,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),data analyst,Senior/Principal,52000,93000,72500.0,0,0,0,1,1,1,Low Rating, PA,1,20
3.9,Figure Eight,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),data engineer,Senior/Principal,97000,181000,139000.0,1,0,1,1,0,0,Medium Rating, CA,1,15
3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),data engineer,Senior/Principal,100000,173000,136500.0,0,0,0,0,0,1,Medium Rating, CA,1,16
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data scientist,Associate,53000,96000,74500.0,1,1,0,0,0,0,Medium Rating, NY,1,21
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),business intelligence,Senior/Principal,65000,96000,80500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
3.5,Sartorius,"Albuquerque, NM","Gottingen, Germany",5001 to 10000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),data scientist,Other,56000,95000,75500.0,1,0,0,1,0,0,Medium Rating, NM,0,153
4.7,1904labs,"Saint Louis, MO","Saint Louis, MO",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown,data scientist,Other,111000,176000,143500.0,1,1,0,0,0,1,High Rating, MO,1,7
5.0,Royce Geospatial,"Springfield, VA","Arlington, VA",51 to 200 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),data scientist,Other,75000,127000,101000.0,1,0,0,0,0,1,High Rating, VA,0,9
3.6,MassMutual,"Springfield, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data engineer,Other,65000,119000,92000.0,1,1,0,1,0,0,Medium Rating, MA,1,172
3.8,PNNL,"Richland, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Other,56000,97000,76500.0,1,0,0,0,0,0,Medium Rating, WA,1,58
4.7,Recursion Pharmaceuticals,"Salt Lake City, UT","Salt Lake City, UT",51 to 200 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),data scientist,Senior/Principal,108000,173000,140500.0,1,0,1,0,0,0,High Rating, UT,1,10
3.6,Citi,"Jersey City, NJ","New York, NY",10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),data scientist,Other,94000,139000,116500.0,0,0,0,1,0,1,Medium Rating, NJ,0,211
4.7,Sage Intacct,"San Francisco, CA","San Jose, CA",501 to 1000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown,machine learning engineer,Senior/Principal,176000,289000,232500.0,1,0,0,0,0,1,High Rating, CA,0,24
3.5,Scale AI,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Other,92000,149000,120500.0,1,0,0,0,0,1,Medium Rating, CA,1,7
3.5,Esri,"Arlington, VA","Redlands, CA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Other,63000,101000,82000.0,1,0,0,0,0,1,Medium Rating, VA,0,54
3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),other scientist,Senior/Principal,54000,115000,84500.0,0,0,0,0,0,0,Medium Rating, NY,1,9
2.7,Change Healthcare,"Emeryville, CA","Nashville, TN",10000+ employees,Company - Public,IT Services,Information Technology,Unknown,data scientist,Other,118000,188000,153000.0,1,1,1,0,0,1,Low Rating, CA,0,16
3.4,MZ,"Palo Alto, CA","Palo Alto, CA",501 to 1000 employees,Company - Private,Internet,Information Technology,Unknown,data scientist,Other,108000,146000,127000.0,1,1,0,0,0,1,Medium Rating, CA,1,15
4.7,HG Insights,"Santa Barbara, CA","Santa Barbara, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Other,65000,106000,85500.0,1,1,0,1,0,1,High Rating, CA,1,13
2.8,"1-800-FLOWERS.COM, Inc.","Carle Place, NY","Carle Place, NY",1001 to 5000 employees,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),data scientist,Other,55000,98000,76500.0,1,0,0,1,1,1,Low Rating, NY,1,47
3.5,CBS Interactive,"New York, NY","San Francisco, CA",1001 to 5000 employees,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),data scientist,Other,94000,162000,128000.0,1,1,0,0,1,1,Medium Rating, NY,0,31
3.2,"Numeric, LLC","King of Prussia, PA","Chadds Ford, PA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),data engineer,Other,63000,120000,91500.0,1,1,1,1,0,1,Medium Rating, PA,0,-1
4.4,Rubius Therapeutics,"Cambridge, MA","Cambridge, MA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),other scientist,Senior/Principal,90000,179000,134500.0,0,0,0,0,0,0,High Rating, MA,1,10
3.3,Samba TV,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Advertising & Marketing,Business Services,Unknown,data scientist,Other,127000,202000,164500.0,0,0,0,0,0,0,Medium Rating, CA,1,15
4.0,ClearEdge,"Annapolis Junction, MD","Annapolis Junction, MD",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),software engineer,Other,60000,127000,93500.0,0,0,0,1,0,0,High Rating, MD,1,21
3.4,SV Microwave,"West Palm Beach, FL","West Palm Beach, FL",201 to 500 employees,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),data analyst,Other,31000,57000,44000.0,0,0,0,0,0,0,Medium Rating, FL,1,32
3.8,Sumo Logic,"Austin, TX","Redwood City, CA",501 to 1000 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data engineer,Associate,105000,194000,149500.0,0,1,1,0,0,0,Medium Rating, TX,0,13
3.5,EAB,"Washington, DC","Washington, DC",1001 to 5000 employees,Company - Private,Research & Development,Business Services,Unknown,data engineer,Associate,45000,86000,65500.0,0,1,1,1,0,1,Medium Rating, DC,1,16
4.4,SpringML,"Herndon, VA","Pleasanton, CA",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data engineer,Other,75000,143000,109000.0,1,1,0,0,0,0,High Rating, VA,0,8
3.7,Samsung Research America,"Mountain View, CA","Mountain View, CA",1001 to 5000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),data engineer,Associate,126000,228000,177000.0,1,1,1,0,0,1,Medium Rating, CA,1,35
4.7,Systems & Technology Research,"Arlington, VA","Woburn, MA",201 to 500 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),data scientist,Other,80000,134000,107000.0,1,1,0,1,0,1,High Rating, VA,0,13
4.1,Netskope,"Santa Clara, CA","Santa Clara, CA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Other,120000,189000,154500.0,1,1,0,1,0,0,High Rating, CA,1,11
4.0,Lorven Technologies Inc,"Santa Clara, CA","Plainsboro, NJ",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),data scientist,Other,85000,142000,113500.0,1,1,0,0,0,1,High Rating, CA,0,-1
3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, NC",1001 to 5000 employees,Company - Public,Insurance Carriers,Insurance,Unknown,data scientist,Senior/Principal,95000,154000,124500.0,1,1,0,1,0,0,Medium Rating, NC,1,6
2.5,CareDx,"Brisbane, CA","Brisbane, CA",1 to 50 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,data scientist,Other,111000,176000,143500.0,1,0,0,1,0,1,Low Rating, CA,1,-1
3.9,Serigor Inc.,"San Francisco, CA","Baltimore, MD",1 to 50 employees,Company - Private,IT Services,Information Technology,Less than $1 million (USD),data scientist,Other,87000,140000,113500.0,1,0,0,0,0,1,Medium Rating, CA,0,-1
3.4,Leidos,"Springfield, VA","Reston, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data scientist,Other,76000,127000,101500.0,1,0,1,0,0,0,Medium Rating, VA,0,54
3.6,Beckman Coulter Diagnostics,"New York, NY","Brea, CA",10000+ employees,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),data analyst,Other,54000,92000,73000.0,0,0,1,1,1,1,Medium Rating, NY,0,88
3.5,IHS Markit,"New York, NY","London, United Kingdom",10000+ employees,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),data scientist,Other,61000,100000,80500.0,1,0,1,0,0,1,Medium Rating, NY,0,7
0.0,ALIN,"New York, NY","Noida, India",Unknown,Company - Private,Unknown,Unknown,Unknown,data scientist,Other,81000,140000,110500.0,1,0,0,0,0,1,No Rating, NY,0,-1
2.9,Affinity Solutions,"San Jose, CA","New York, NY",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,Unknown,data engineer,Associate,80000,148000,114000.0,1,1,0,0,1,1,Low Rating, CA,0,25
